GEOid,GEOid2,GEOdisplay,TOTPOP,POP_HISP,POP_NOTHISP,POP_WHITE,POP_BLACK,POP_AMIN,POP_ASIAN,POP_NHPI,POP_OTHER,POP_2MORE
1500000US180890432013,180890432013,"Block Group 3, Census Tract 432.01, Lake County, Indiana",847,38,809,797,0,3,2,0,0,7
1500000US180890432021,180890432021,"Block Group 1, Census Tract 432.02, Lake County, Indiana",3842,314,3528,3224,123,3,127,0,5,46
1500000US180890432022,180890432022,"Block Group 2, Census Tract 432.02, Lake County, Indiana",3991,237,3754,3559,65,7,79,0,2,42
1500000US180890433001,180890433001,"Block Group 1, Census Tract 433, Lake County, Indiana",1722,125,1597,1531,33,6,14,0,0,13
1500000US180890433002,180890433002,"Block Group 2, Census Tract 433, Lake County, Indiana",2923,264,2659,2466,87,7,73,4,0,26
1500000US180890433003,180890433003,"Block Group 3, Census Tract 433, Lake County, Indiana",5409,456,4953,4683,106,9,107,0,0,48
1500000US180890434011,180890434011,"Block Group 1, Census Tract 434.01, Lake County, Indiana",2964,152,2812,2765,16,8,6,0,1,16
1500000US180890434012,180890434012,"Block Group 2, Census Tract 434.01, Lake County, Indiana",2440,118,2322,2287,3,2,10,0,0,20
1500000US180890434013,180890434013,"Block Group 3, Census Tract 434.01, Lake County, Indiana",1422,64,1358,1316,10,1,7,0,5,19
1500000US180890434031,180890434031,"Block Group 1, Census Tract 434.03, Lake County, Indiana",1361,151,1210,1181,8,3,2,2,0,14
1500000US180890434032,180890434032,"Block Group 2, Census Tract 434.03, Lake County, Indiana",997,51,946,931,0,1,4,0,2,8
1500000US180890434033,180890434033,"Block Group 3, Census Tract 434.03, Lake County, Indiana",1807,89,1718,1668,14,12,7,0,0,17
1500000US180890434034,180890434034,"Block Group 4, Census Tract 434.03, Lake County, Indiana",2416,207,2209,2172,10,4,4,0,1,19
1500000US180890434041,180890434041,"Block Group 1, Census Tract 434.04, Lake County, Indiana",1668,67,1601,1582,2,2,5,0,0,10
1500000US180890434051,180890434051,"Block Group 1, Census Tract 434.05, Lake County, Indiana",1571,57,1514,1494,6,2,1,0,0,11
1500000US180890434052,180890434052,"Block Group 2, Census Tract 434.05, Lake County, Indiana",2547,123,2424,2380,8,3,15,0,1,17
1500000US180890434053,180890434053,"Block Group 3, Census Tract 434.05, Lake County, Indiana",1398,42,1356,1323,11,6,4,0,1,12
1500000US180899900000,180899900000,"Block Group 0, Census Tract 9900, Lake County, Indiana",0,0,0,0,0,0,0,0,0,0
1500000US181111004001,181111004001,"Block Group 1, Census Tract 1004, Newton County, Indiana",2009,83,1926,1897,4,3,9,0,0,13
1500000US181111004002,181111004002,"Block Group 2, Census Tract 1004, Newton County, Indiana",1588,81,1507,1472,3,8,2,0,0,23
1500000US181111004003,181111004003,"Block Group 3, Census Tract 1004, Newton County, Indiana",1271,33,1238,1226,5,5,1,0,0,1
1500000US181111004004,181111004004,"Block Group 4, Census Tract 1004, Newton County, Indiana",1109,37,1072,1055,8,1,4,0,0,4
1500000US181111005001,181111005001,"Block Group 1, Census Tract 1005, Newton County, Indiana",1097,111,986,960,12,3,3,0,0,9
1500000US181111005002,181111005002,"Block Group 2, Census Tract 1005, Newton County, Indiana",1277,36,1241,1236,0,0,0,0,0,5
1500000US181111005003,181111005003,"Block Group 3, Census Tract 1005, Newton County, Indiana",886,32,854,841,1,1,5,0,0,6
1500000US181111006001,181111006001,"Block Group 1, Census Tract 1006, Newton County, Indiana",913,65,848,831,2,7,2,0,3,4
1500000US181111006002,181111006002,"Block Group 2, Census Tract 1006, Newton County, Indiana",1134,58,1076,1066,1,1,1,2,0,5
1500000US181111006003,181111006003,"Block Group 3, Census Tract 1006, Newton County, Indiana",659,22,637,621,6,3,0,0,0,7
1500000US181111007001,181111007001,"Block Group 1, Census Tract 1007, Newton County, Indiana",783,56,727,705,5,1,6,0,5,5
1500000US181111007002,181111007002,"Block Group 2, Census Tract 1007, Newton County, Indiana",797,39,758,743,4,0,2,0,0,9
1500000US181111007003,181111007003,"Block Group 3, Census Tract 1007, Newton County, Indiana",721,64,657,643,5,0,3,0,0,6
1500000US181270501011,181270501011,"Block Group 1, Census Tract 501.01, Porter County, Indiana",1064,77,987,952,11,5,8,0,1,15
1500000US181270501012,181270501012,"Block Group 2, Census Tract 501.01, Porter County, Indiana",3285,139,3146,3007,31,9,60,0,0,39
1500000US181270501013,181270501013,"Block Group 3, Census Tract 501.01, Porter County, Indiana",2904,273,2631,2507,38,2,39,0,4,44
1500000US181270501014,181270501014,"Block Group 4, Census Tract 501.01, Porter County, Indiana",2066,156,1910,1836,21,5,10,0,2,36
1500000US181270501031,181270501031,"Block Group 1, Census Tract 501.03, Porter County, Indiana",594,13,581,565,8,0,2,0,0,6
1500000US181270501032,181270501032,"Block Group 2, Census Tract 501.03, Porter County, Indiana",734,27,707,671,16,1,2,0,0,17
1500000US181270501033,181270501033,"Block Group 3, Census Tract 501.03, Porter County, Indiana",1214,65,1149,1132,5,5,0,2,0,5
1500000US181270501034,181270501034,"Block Group 4, Census Tract 501.03, Porter County, Indiana",2424,120,2304,2242,14,7,14,0,2,25
1500000US181270501035,181270501035,"Block Group 5, Census Tract 501.03, Porter County, Indiana",1529,53,1476,1446,12,2,4,0,1,11
1500000US181270501036,181270501036,"Block Group 6, Census Tract 501.03, Porter County, Indiana",1554,30,1524,1491,5,5,13,0,0,10
1500000US181270502021,181270502021,"Block Group 1, Census Tract 502.02, Porter County, Indiana",1294,98,1196,1141,20,2,10,1,0,22
1500000US181270502022,181270502022,"Block Group 2, Census Tract 502.02, Porter County, Indiana",646,53,593,570,7,0,3,1,1,11
1500000US181270502023,181270502023,"Block Group 3, Census Tract 502.02, Porter County, Indiana",698,19,679,659,5,0,5,0,0,10
1500000US181270502024,181270502024,"Block Group 4, Census Tract 502.02, Porter County, Indiana",673,42,631,617,3,2,1,0,1,7
1500000US181270502025,181270502025,"Block Group 5, Census Tract 502.02, Porter County, Indiana",2931,228,2703,2572,55,6,45,0,6,25
1500000US181270502031,181270502031,"Block Group 1, Census Tract 502.03, Porter County, Indiana",2073,71,2002,1819,44,5,118,0,1,15
1500000US181270502032,181270502032,"Block Group 2, Census Tract 502.03, Porter County, Indiana",2025,102,1923,1862,14,10,17,0,0,20
1500000US181270502033,181270502033,"Block Group 3, Census Tract 502.03, Porter County, Indiana",2561,155,2406,2321,25,7,19,0,2,33
1500000US181270503001,181270503001,"Block Group 1, Census Tract 503, Porter County, Indiana",983,49,934,911,10,4,3,0,1,8
1500000US181270503002,181270503002,"Block Group 2, Census Tract 503, Porter County, Indiana",1544,111,1433,1377,16,2,15,1,0,22
1500000US181270503003,181270503003,"Block Group 3, Census Tract 503, Porter County, Indiana",1013,50,963,914,14,3,15,0,2,15
1500000US181270503004,181270503004,"Block Group 4, Census Tract 503, Porter County, Indiana",2943,243,2700,2598,49,5,19,0,6,25
1500000US181270504021,181270504021,"Block Group 1, Census Tract 504.02, Porter County, Indiana",2857,463,2394,2145,155,6,45,3,1,45
1500000US181270504022,181270504022,"Block Group 2, Census Tract 504.02, Porter County, Indiana",2704,375,2329,2193,75,12,14,1,0,34
1500000US181270504023,181270504023,"Block Group 3, Census Tract 504.02, Porter County, Indiana",1071,111,960,862,84,1,1,0,2,12
1500000US181270504024,181270504024,"Block Group 4, Census Tract 504.02, Porter County, Indiana",1282,259,1023,935,54,4,9,0,0,21
1500000US181270504051,181270504051,"Block Group 1, Census Tract 504.05, Porter County, Indiana",1110,36,1074,1035,12,1,14,0,0,12
1500000US181270504071,181270504071,"Block Group 1, Census Tract 504.07, Porter County, Indiana",855,68,787,744,30,2,0,0,1,10
1500000US181270504072,181270504072,"Block Group 2, Census Tract 504.07, Porter County, Indiana",1382,193,1189,949,206,4,10,1,6,23
1500000US181270504073,181270504073,"Block Group 3, Census Tract 504.07, Porter County, Indiana",1498,189,1309,1163,107,4,9,1,1,28
1500000US181270505011,181270505011,"Block Group 1, Census Tract 505.01, Porter County, Indiana",1819,289,1530,1277,220,2,13,0,0,25
1500000US181270505012,181270505012,"Block Group 2, Census Tract 505.01, Porter County, Indiana",2689,458,2231,2047,106,14,5,0,0,61
1500000US181270505013,181270505013,"Block Group 3, Census Tract 505.01, Porter County, Indiana",1642,217,1425,1368,10,7,13,0,3,27
1500000US181270505031,181270505031,"Block Group 1, Census Tract 505.03, Porter County, Indiana",2680,284,2396,2228,117,4,9,0,11,31
1500000US181270505032,181270505032,"Block Group 2, Census Tract 505.03, Porter County, Indiana",918,82,836,812,20,1,0,0,1,8
1500000US181270505033,181270505033,"Block Group 3, Census Tract 505.03, Porter County, Indiana",1616,146,1470,1422,23,3,6,0,1,15
1500000US181270505051,181270505051,"Block Group 1, Census Tract 505.05, Porter County, Indiana",2469,260,2209,2102,52,2,14,1,4,42
1500000US181270505061,181270505061,"Block Group 1, Census Tract 505.06, Porter County, Indiana",2509,367,2142,1958,131,7,19,0,3,30
1500000US181270505062,181270505062,"Block Group 2, Census Tract 505.06, Porter County, Indiana",3132,578,2554,2256,210,7,59,0,2,32
1500000US181270505071,181270505071,"Block Group 1, Census Tract 505.07, Porter County, Indiana",2860,573,2287,1583,620,8,33,1,9,52
1500000US181270505072,181270505072,"Block Group 2, Census Tract 505.07, Porter County, Indiana",1113,99,1014,966,24,3,2,0,0,25
1500000US181270505081,181270505081,"Block Group 1, Census Tract 505.08, Porter County, Indiana",2362,499,1863,1769,55,6,23,0,1,23
1500000US181270505082,181270505082,"Block Group 2, Census Tract 505.08, Porter County, Indiana",1864,347,1517,1411,63,8,14,0,1,23
1500000US181270505083,181270505083,"Block Group 3, Census Tract 505.08, Porter County, Indiana",1845,286,1559,1214,317,8,15,0,2,20
1500000US181270505091,181270505091,"Block Group 1, Census Tract 505.09, Porter County, Indiana",2046,247,1799,1729,38,4,12,0,5,25
1500000US181270505092,181270505092,"Block Group 2, Census Tract 505.09, Porter County, Indiana",2757,525,2232,1949,209,6,45,0,0,36
1500000US181270506021,181270506021,"Block Group 1, Census Tract 506.02, Porter County, Indiana",2599,143,2456,2330,47,3,28,0,0,50
1500000US181270506022,181270506022,"Block Group 2, Census Tract 506.02, Porter County, Indiana",1838,82,1756,1682,24,3,36,0,1,13
1500000US181270506031,181270506031,"Block Group 1, Census Tract 506.03, Porter County, Indiana",3413,175,3238,3153,15,5,34,1,6,26
1500000US181270506041,181270506041,"Block Group 1, Census Tract 506.04, Porter County, Indiana",1278,34,1244,1214,13,0,8,0,0,9
1500000US181270506042,181270506042,"Block Group 2, Census Tract 506.04, Porter County, Indiana",2715,149,2566,2473,17,5,51,0,3,20
1500000US181270506043,181270506043,"Block Group 3, Census Tract 506.04, Porter County, Indiana",3063,141,2922,2741,74,3,78,0,5,27
1500000US181270506044,181270506044,"Block Group 4, Census Tract 506.04, Porter County, Indiana",1035,46,989,942,15,1,19,0,0,16
1500000US181270507021,181270507021,"Block Group 1, Census Tract 507.02, Porter County, Indiana",1398,70,1328,1246,45,5,16,0,1,18
1500000US181270507022,181270507022,"Block Group 2, Census Tract 507.02, Porter County, Indiana",2859,229,2630,2246,263,5,31,1,8,86
1500000US181270507023,181270507023,"Block Group 3, Census Tract 507.02, Porter County, Indiana",2247,153,2094,1958,47,6,46,0,5,37
1500000US181270507024,181270507024,"Block Group 4, Census Tract 507.02, Porter County, Indiana",1669,160,1509,1384,79,6,17,3,2,18
1500000US181270507031,181270507031,"Block Group 1, Census Tract 507.03, Porter County, Indiana",1612,61,1551,1507,5,3,18,3,0,15
1500000US181270507032,181270507032,"Block Group 2, Census Tract 507.03, Porter County, Indiana",1797,118,1679,1631,12,2,14,0,1,20
1500000US181270507041,181270507041,"Block Group 1, Census Tract 507.04, Porter County, Indiana",3152,157,2995,2783,56,6,103,5,4,40
1500000US181270507042,181270507042,"Block Group 2, Census Tract 507.04, Porter County, Indiana",1671,63,1608,1528,24,3,27,0,2,24
1500000US181270508001,181270508001,"Block Group 1, Census Tract 508, Porter County, Indiana",1093,56,1037,998,11,2,5,0,1,20
1500000US181270508002,181270508002,"Block Group 2, Census Tract 508, Porter County, Indiana",1860,146,1714,1614,35,4,28,1,3,29
1500000US181270508003,181270508003,"Block Group 3, Census Tract 508, Porter County, Indiana",1872,191,1681,1495,113,11,28,0,5,29
1500000US181270508004,181270508004,"Block Group 4, Census Tract 508, Porter County, Indiana",1878,183,1695,1469,62,4,125,0,3,33
1500000US181270509001,181270509001,"Block Group 1, Census Tract 509, Porter County, Indiana",2479,212,2267,2038,103,6,61,1,2,58
1500000US181270509002,181270509002,"Block Group 2, Census Tract 509, Porter County, Indiana",1708,185,1523,1333,61,3,90,2,7,29
1500000US181270510021,181270510021,"Block Group 1, Census Tract 510.02, Porter County, Indiana",1533,45,1488,1459,2,4,11,0,1,11
1500000US181270510022,181270510022,"Block Group 2, Census Tract 510.02, Porter County, Indiana",3684,169,3515,3445,24,5,12,0,6,23
1500000US181270510023,181270510023,"Block Group 3, Census Tract 510.02, Porter County, Indiana",3252,208,3044,2923,75,3,16,1,0,27
1500000US181270510051,181270510051,"Block Group 1, Census Tract 510.05, Porter County, Indiana",1654,129,1525,1480,27,0,2,0,0,16
1500000US181270510052,181270510052,"Block Group 2, Census Tract 510.05, Porter County, Indiana",2771,108,2663,2409,103,1,108,0,3,39
1500000US181270510061,181270510061,"Block Group 1, Census Tract 510.06, Porter County, Indiana",2979,231,2748,2634,34,19,34,0,0,41
1500000US181270510062,181270510062,"Block Group 2, Census Tract 510.06, Porter County, Indiana",1438,71,1367,1333,14,1,2,0,3,15
1500000US181270510071,181270510071,"Block Group 1, Census Tract 510.07, Porter County, Indiana",3097,268,2829,2734,26,1,37,0,5,27
1500000US181270510072,181270510072,"Block Group 2, Census Tract 510.07, Porter County, Indiana",2206,138,2068,2001,35,3,20,0,0,10
1500000US181270510073,181270510073,"Block Group 3, Census Tract 510.07, Porter County, Indiana",1854,110,1744,1700,11,2,8,0,4,20
1500000US181270510081,181270510081,"Block Group 1, Census Tract 510.08, Porter County, Indiana",2210,96,2114,2071,12,3,8,0,2,19
1500000US181270511011,181270511011,"Block Group 1, Census Tract 511.01, Porter County, Indiana",2510,87,2423,2400,1,1,2,0,2,17
1500000US181270511012,181270511012,"Block Group 2, Census Tract 511.01, Porter County, Indiana",2332,168,2164,2111,38,2,4,0,0,11
1500000US181270511013,181270511013,"Block Group 3, Census Tract 511.01, Porter County, Indiana",1318,56,1262,1234,2,0,11,0,1,14
1500000US181270511021,181270511021,"Block Group 1, Census Tract 511.02, Porter County, Indiana",2210,67,2143,2122,3,3,4,0,0,11
1500000US181270511022,181270511022,"Block Group 2, Census Tract 511.02, Porter County, Indiana",2222,103,2119,2090,5,4,12,0,0,9
1500000US181279800011,181279800011,"Block Group 1, Census Tract 9800.01, Porter County, Indiana",5,0,5,5,0,0,0,0,0,0
1500000US181279800021,181279800021,"Block Group 1, Census Tract 9800.02, Porter County, Indiana",0,0,0,0,0,0,0,0,0,0
1500000US181279900000,181279900000,"Block Group 0, Census Tract 9900, Porter County, Indiana",0,0,0,0,0,0,0,0,0,0
1500000US170310101001,170310101001,"Block Group 1, Census Tract 101, Cook County, Illinois",579,121,458,245,171,1,21,0,5,18
1500000US170310101002,170310101002,"Block Group 2, Census Tract 101, Cook County, Illinois",2311,248,2063,343,1621,9,36,0,6,77
1500000US170310101003,170310101003,"Block Group 3, Census Tract 101, Cook County, Illinois",1964,247,1717,913,645,3,93,0,11,67
1500000US170310102011,170310102011,"Block Group 1, Census Tract 102.01, Cook County, Illinois",1445,335,1110,359,580,5,94,1,19,63
1500000US170310102012,170310102012,"Block Group 2, Census Tract 102.01, Cook County, Illinois",3872,1302,2570,787,1493,23,142,5,24,132
1500000US170310102013,170310102013,"Block Group 3, Census Tract 102.01, Cook County, Illinois",1133,412,721,355,277,0,63,0,4,34
1500000US170310102021,170310102021,"Block Group 1, Census Tract 102.02, Cook County, Illinois",1265,377,888,388,423,3,45,0,5,29
1500000US170310102022,170310102022,"Block Group 2, Census Tract 102.02, Cook County, Illinois",1553,412,1141,451,530,11,94,0,3,65
1500000US170310103001,170310103001,"Block Group 1, Census Tract 103, Cook County, Illinois",947,81,866,568,249,0,27,0,5,20
1500000US170310103002,170310103002,"Block Group 2, Census Tract 103, Cook County, Illinois",2179,456,1723,987,612,6,59,4,7,57
1500000US170310103003,170310103003,"Block Group 3, Census Tract 103, Cook County, Illinois",1650,196,1454,737,521,6,131,10,3,58
1500000US170310103004,170310103004,"Block Group 4, Census Tract 103, Cook County, Illinois",1460,436,1024,544,340,1,115,2,3,26
1500000US170310104001,170310104001,"Block Group 1, Census Tract 104, Cook County, Illinois",1465,133,1332,811,327,3,143,0,3,52
1500000US170310104002,170310104002,"Block Group 2, Census Tract 104, Cook County, Illinois",833,88,745,467,158,2,80,3,11,31
1500000US170310104003,170310104003,"Block Group 3, Census Tract 104, Cook County, Illinois",2744,259,2485,1819,244,5,328,1,8,88
1500000US170310105011,170310105011,"Block Group 1, Census Tract 105.01, Cook County, Illinois",871,75,796,446,243,1,67,0,3,40
1500000US170310105012,170310105012,"Block Group 2, Census Tract 105.01, Cook County, Illinois",1897,218,1679,633,740,9,242,4,15,52
1500000US170310105013,170310105013,"Block Group 3, Census Tract 105.01, Cook County, Illinois",1323,213,1110,676,317,4,72,0,9,41
1500000US170310105021,170310105021,"Block Group 1, Census Tract 105.02, Cook County, Illinois",1334,163,1171,740,323,2,93,0,2,31
1500000US170310105022,170310105022,"Block Group 2, Census Tract 105.02, Cook County, Illinois",1767,177,1590,932,453,8,146,1,6,56
1500000US170310105031,170310105031,"Block Group 1, Census Tract 105.03, Cook County, Illinois",1482,167,1315,834,169,7,269,1,0,36
1500000US170310105032,170310105032,"Block Group 2, Census Tract 105.03, Cook County, Illinois",808,78,730,492,134,2,62,1,2,38
1500000US170310106001,170310106001,"Block Group 1, Census Tract 106, Cook County, Illinois",1891,276,1615,907,589,4,83,1,2,50
1500000US170310106002,170310106002,"Block Group 2, Census Tract 106, Cook County, Illinois",852,137,715,373,269,1,49,0,2,25
1500000US170310106003,170310106003,"Block Group 3, Census Tract 106, Cook County, Illinois",1898,284,1614,1132,329,2,108,0,2,54
1500000US170310106004,170310106004,"Block Group 4, Census Tract 106, Cook County, Illinois",1456,456,1000,535,355,1,87,0,12,21
1500000US170310107011,170310107011,"Block Group 1, Census Tract 107.01, Cook County, Illinois",1636,693,943,536,297,1,75,1,5,39
1500000US170310107012,170310107012,"Block Group 2, Census Tract 107.01, Cook County, Illinois",2228,770,1458,835,464,2,125,1,6,42
1500000US170310107021,170310107021,"Block Group 1, Census Tract 107.02, Cook County, Illinois",1572,705,867,392,375,2,75,0,2,33
1500000US170310107022,170310107022,"Block Group 2, Census Tract 107.02, Cook County, Illinois",1082,672,410,193,177,7,22,1,8,14
1500000US170310107023,170310107023,"Block Group 3, Census Tract 107.02, Cook County, Illinois",1611,760,851,392,285,1,153,0,4,32
